train_acc,train_loss,val_acc,val_loss
0.022526315789473682,4.405757,0.03,4.2697697
0.038273684210526314,4.242054,0.0492,4.141293
0.052673684210526324,4.1354957,0.06480000000000001,4.1055636
0.06355789473684212,4.0486236,0.06880000000000001,3.9756289
0.07250526315789475,3.9629014,0.08800000000000001,3.8622875
0.08383157894736844,3.8966842,0.0916,3.8140018
0.09568421052631582,3.8194907,0.1064,3.70925
0.10989473684210527,3.7450647,0.1168,3.659913
0.12229473684210528,3.6856914,0.13080000000000003,3.6189694
0.12903157894736844,3.6323256,0.1344,3.5611856
0.13905263157894737,3.5860872,0.1348,3.573297
0.1466315789473684,3.5394893,0.1508,3.4897742
0.1532842105263158,3.4991262,0.1476,3.465089
0.16225263157894734,3.445408,0.16,3.4046507
0.17174736842105265,3.3983188,0.1884,3.312837
0.18410526315789474,3.3383224,0.19440000000000002,3.2754908
0.19277894736842105,3.2808595,0.19039999999999999,3.2444582
0.2024,3.2310321,0.21040000000000003,3.208037
0.21162105263157893,3.1848607,0.2108,3.167605
0.2189263157894737,3.1336286,0.2248,3.0799837
0.22692631578947367,3.0939517,0.23200000000000004,3.058582
0.23821052631578948,3.0493052,0.24240000000000003,3.016826
0.24589473684210525,3.0159934,0.2236,3.0382879
0.2539157894736842,2.982789,0.2316,2.9941764
0.2582315789473684,2.9339633,0.25680000000000003,2.9199347
0.26711578947368425,2.8995497,0.2512,2.9525912
0.27088421052631584,2.8650606,0.2712,2.8111002
0.28189473684210525,2.8247414,0.26520000000000005,2.8698263
0.2861052631578947,2.794264,0.2916,2.7709205
0.29532631578947366,2.7518752,0.3,2.736728
0.30061052631578944,2.715971,0.3048,2.6766977
0.3083578947368421,2.6821463,0.316,2.6561782
0.31547368421052635,2.6435657,0.316,2.6603024
0.31938947368421056,2.6176648,0.3024,2.6800337
0.3254315789473684,2.5785275,0.32439999999999997,2.5768118
0.33581052631578945,2.5479436,0.3292,2.5864596
0.341621052631579,2.5139134,0.33160000000000006,2.5622919
0.34675789473684204,2.488287,0.33520000000000005,2.542939
0.35313684210526314,2.4557886,0.33759999999999996,2.5471232
0.35581052631578947,2.440743,0.3356,2.5473886
0.36195789473684215,2.4099681,0.3404,2.52082
0.36983157894736846,2.377406,0.35200000000000004,2.5250509
0.3742315789473684,2.3628552,0.36199999999999993,2.4257305
0.3801052631578948,2.3312073,0.37640000000000007,2.387617
0.38435789473684207,2.310843,0.3776,2.3652241
0.38913684210526317,2.2896261,0.3612,2.411348
0.3953263157894737,2.2621255,0.374,2.4005194
0.4011789473684211,2.2371511,0.36440000000000006,2.4072359
0.4056421052631579,2.224986,0.38359999999999994,2.3229983
0.4068210526315789,2.2118826,0.3788,2.3706353
0.4133894736842104,2.1841013,0.3868,2.354328
0.41776842105263157,2.1612186,0.38439999999999996,2.2994044
0.41787368421052634,2.152898,0.3836,2.3107078
0.4244631578947369,2.12436,0.3912,2.3344097
0.4287368421052631,2.111246,0.39440000000000003,2.2802286
0.430821052631579,2.0987551,0.39919999999999994,2.286259
0.43585263157894744,2.078929,0.4032,2.277592
0.4389894736842105,2.065059,0.39640000000000003,2.2534356
0.4425894736842106,2.055678,0.406,2.2462513
0.44680000000000003,2.0313895,0.40480000000000005,2.2362654
0.4505473684210527,2.0186226,0.3908,2.2878847
0.4534736842105263,2.0028298,0.408,2.2033854
0.45610526315789474,1.9939194,0.4104,2.1839952
0.458,1.9801618,0.41200000000000003,2.1931922
0.4611368421052631,1.9615302,0.412,2.177021
0.46347368421052626,1.9474906,0.4172,2.1725662
0.46915789473684216,1.9365228,0.41559999999999997,2.2029927
0.4692421052631579,1.9286356,0.4139999999999999,2.1622708
0.4736,1.9195294,0.4172,2.1775446
0.47722105263157893,1.9027888,0.4324,2.1499965
0.47728421052631576,1.8930563,0.41879999999999995,2.1781173
0.48023157894736845,1.8830644,0.43,2.1458635
0.4833684210526316,1.8743825,0.4172,2.1628382
0.4863157894736842,1.8622628,0.4228,2.1412761
0.4893263157894737,1.8527185,0.4208,2.1392663
0.4920842105263158,1.8437645,0.43320000000000003,2.1159313
0.49477894736842104,1.8340828,0.426,2.1597335
0.4948,1.8268076,0.43199999999999994,2.1212597
0.49541052631578947,1.8187945,0.43200000000000005,2.1134036
0.4998105263157895,1.814899,0.43,2.1249685
0.5005263157894737,1.8064559,0.43560000000000004,2.106446
0.4989263157894737,1.804153,0.43,2.1183789
0.5018526315789473,1.7931937,0.4328,2.108188
0.5051789473684211,1.7892097,0.4372,2.1071231
0.5051157894736842,1.7825899,0.44079999999999997,2.1025927
0.5050526315789474,1.7810256,0.43639999999999995,2.0936053
0.5075578947368421,1.7765058,0.43,2.1066809
0.5074315789473685,1.773802,0.4368000000000001,2.0873904
0.5121894736842105,1.7616605,0.44720000000000004,2.0894473
0.5111578947368421,1.7587568,0.44239999999999996,2.103122
0.5107578947368422,1.7599412,0.4396000000000001,2.0840368
0.5127157894736842,1.757145,0.44239999999999996,2.0879676
0.5107157894736841,1.7569877,0.44,2.0769563
0.510378947368421,1.7588813,0.4396,2.1043868
0.5121894736842105,1.7557207,0.44559999999999994,2.097977
0.5146736842105263,1.7470199,0.4416,2.089541
0.5156842105263157,1.7475241,0.4452,2.088767
0.5144631578947368,1.7441496,0.4388,2.0913498
0.5153263157894737,1.7464926,0.4416,2.0856109
0.5142736842105263,1.7485639,0.43839999999999996,2.0828512
