train_acc,train_loss,val_acc,val_loss
0.04061052631578947,4.2910075,0.06280000000000001,4.0156736
0.09574736842105264,3.8339865,0.1004,3.854717
0.15970526315789474,3.4836519,0.18719999999999998,3.2939353
0.21713684210526318,3.1703846,0.24160000000000004,3.0436966
0.26877894736842106,2.8679523,0.28040000000000004,3.0045748
0.3189052631578948,2.6259313,0.3248,2.5936315
0.35075789473684216,2.4502468,0.35440000000000005,2.458891
0.38265263157894736,2.3048236,0.37879999999999997,2.3739586
0.4086947368421053,2.201871,0.3796,2.3807642
0.4265684210526316,2.1028364,0.39720000000000005,2.3437035
0.4442315789473684,2.0264158,0.39719999999999994,2.3409433
0.45858947368421055,1.9643066,0.4292,2.2072675
0.47414736842105265,1.897567,0.42719999999999997,2.1819258
0.49105263157894735,1.8341752,0.46159999999999995,2.041784
0.49953684210526317,1.7924271,0.45280000000000004,2.0947807
0.5120842105263158,1.7442,0.46759999999999996,2.0106874
0.5184842105263158,1.704392,0.4632,2.065659
0.5316421052631579,1.6620928,0.4972,1.84892
0.5403368421052631,1.6223077,0.48839999999999995,1.9051383
0.5488421052631579,1.58729,0.4964,1.8872985
0.5586105263157896,1.5561972,0.48120000000000007,1.973321
0.5650526315789475,1.5226194,0.5004000000000001,1.8931118
0.5741894736842106,1.4920197,0.5192,1.83162
0.5765052631578949,1.474089,0.5127999999999999,1.8703908
0.583978947368421,1.4404731,0.53,1.782384
0.5914947368421052,1.4140018,0.5176,1.8428727
0.5966947368421052,1.392235,0.5192,1.8229715
0.6029894736842105,1.3692056,0.5272,1.8074734
0.6103999999999999,1.3346541,0.5316000000000001,1.7565924
0.6136842105263158,1.3246425,0.5328,1.8169837
0.6192210526315789,1.2999966,0.5296,1.8965007
0.6273052631578948,1.282574,0.544,1.7160193
0.6310526315789474,1.2623289,0.5428,1.7548566
0.6358947368421052,1.238198,0.5404000000000001,1.7190294
0.639157894736842,1.2201257,0.544,1.7531489
0.6468,1.2009318,0.5519999999999999,1.7208513
0.6516842105263156,1.1870867,0.5412,1.7767656
0.6541052631578949,1.1647561,0.5648,1.68865
0.6590736842105264,1.1478007,0.54,1.7684864
0.6652631578947369,1.132048,0.5468,1.7483677
0.6702526315789474,1.1146286,0.5524,1.7534726
0.6739578947368421,1.0928127,0.5448000000000001,1.8714467
0.6784842105263157,1.0795077,0.556,1.8076559
0.6824000000000001,1.0651689,0.5616,1.7045673
0.6868631578947368,1.0507307,0.5680000000000001,1.7037115
0.6898736842105262,1.0352815,0.5656,1.7530965
0.695978947368421,1.0143101,0.5660000000000001,1.6923541
0.6958947368421052,1.0057466,0.5623999999999999,1.8700236
0.7015368421052631,0.98475367,0.5776,1.707869
0.7037052631578947,0.9756252,0.5632,1.8096147
0.7069473684210527,0.96826595,0.5591999999999999,1.8287024
0.7133473684210527,0.9452124,0.5628000000000001,1.709065
0.7162315789473686,0.93418986,0.5712,1.7435701
0.7225684210526316,0.9123624,0.5744,1.7503859
0.7243157894736841,0.9009249,0.5676,1.7720935
0.7275368421052633,0.8900333,0.5784,1.8350546
0.7292842105263159,0.8835352,0.5796,1.7799344
0.7356842105263157,0.8646816,0.5771999999999999,1.7386653
0.7363789473684211,0.8524368,0.5760000000000001,1.7626399
0.7418736842105262,0.84315366,0.5764,1.8244007
0.7441473684210527,0.82423365,0.5836,1.7570753
0.7485894736842106,0.81642616,0.5784,1.8009468
0.7516421052631579,0.80238897,0.5783999999999999,1.8615596
0.7547157894736842,0.7900974,0.5800000000000001,1.7908235
0.7548421052631578,0.78591233,0.5871999999999999,1.7875943
0.7607368421052632,0.7699593,0.5848,1.8235252
0.7658526315789473,0.7581456,0.5824,1.7950574
0.7697684210526317,0.74211043,0.584,1.811337
0.772778947368421,0.73938805,0.5811999999999999,1.8263415
0.7735368421052632,0.72588134,0.5828000000000001,1.8633239
0.7778315789473684,0.7119793,0.5844,1.8389722
0.7786947368421052,0.7067254,0.59,1.8541416
0.7825473684210525,0.6976587,0.5851999999999999,1.8252248
0.7850315789473684,0.6878761,0.5792,1.8780074
0.7872210526315789,0.6783176,0.582,1.8654729
0.7899578947368422,0.67103696,0.5892000000000001,1.8450192
0.7896210526315789,0.66513836,0.5939999999999999,1.8629062
0.7930526315789473,0.65850794,0.5871999999999999,1.8800092
0.7970315789473685,0.6471664,0.5988,1.8831761
0.7968421052631579,0.6449193,0.5916,1.8902168
0.7991789473684211,0.6393092,0.5864,1.8975793
0.8008842105263159,0.6296204,0.5912000000000001,1.8864666
0.8039157894736843,0.6257895,0.5832,1.8940904
0.8044631578947369,0.61926013,0.588,1.9004654
0.8048631578947368,0.6166704,0.5856,1.8962651
0.805178947368421,0.6141084,0.5936,1.910655
0.8103578947368422,0.6081859,0.596,1.9049084
0.8102736842105263,0.6024301,0.5924,1.9277588
0.8113473684210527,0.59494007,0.5892000000000001,1.9086325
0.8154526315789474,0.5902236,0.5888,1.9330876
0.8135368421052632,0.5908253,0.5896,1.9243536
0.8127789473684212,0.5957197,0.5888,1.9273353
0.8142315789473684,0.58752286,0.5920000000000001,1.9463327
0.8152,0.58269405,0.5888,1.9194801
0.8167789473684212,0.5840164,0.5876,1.9274417
0.8181052631578948,0.5758032,0.5936,1.9183197
0.8167789473684212,0.5808239,0.5896,1.9203507
0.8174315789473684,0.5755032,0.5888,1.9251344
0.8152421052631579,0.5782924,0.588,1.9343315
0.8145263157894737,0.5863843,0.5904,1.9234309
