train_acc,train_loss,val_acc,val_loss
0.021178947368421054,4.4225173,0.0188,4.4972224
0.0412842105263158,4.199405,0.032,4.502224
0.0548,4.0996537,0.062,4.068783
0.06989473684210526,3.9949682,0.0408,4.4742317
0.09311578947368422,3.865668,0.0828,4.090388
0.10814736842105264,3.770989,0.0636,4.24022
0.12052631578947369,3.6950102,0.088,4.1353407
0.13606315789473686,3.626439,0.1092,3.8052769
0.1489263157894737,3.5604277,0.15360000000000001,3.5175037
0.15766315789473684,3.506094,0.12040000000000001,3.783941
0.1636842105263158,3.4633372,0.16440000000000002,3.4583783
0.17471578947368416,3.4150164,0.14919999999999997,3.6333258
0.18054736842105262,3.375416,0.1784,3.3696795
0.19113684210526316,3.3277843,0.172,3.328206
0.19715789473684212,3.2955813,0.1436,3.6726327
0.20181052631578947,3.2545812,0.1276,3.8338177
0.21189473684210527,3.2096808,0.19640000000000002,3.2852957
0.21711578947368423,3.1797712,0.17999999999999997,3.3649218
0.2234315789473684,3.1455936,0.21,3.2125864
0.2306526315789474,3.1115897,0.21760000000000002,3.2259896
0.23503157894736842,3.0834038,0.2088,3.2367043
0.2402736842105263,3.0505166,0.1684,3.5493577
0.24513684210526318,3.0207167,0.22520000000000004,3.16026
0.2536421052631579,2.982475,0.2372,3.056935
0.25922105263157896,2.953072,0.2112,3.3292663
0.26423157894736843,2.9256756,0.23960000000000004,3.1058416
0.26730526315789477,2.8984003,0.1924,3.4633007
0.2769684210526316,2.8622918,0.20040000000000002,3.4973855
0.2806947368421053,2.8385515,0.2864,2.8540754
0.2838736842105263,2.8197167,0.2736,2.8999546
0.29,2.7962892,0.26519999999999994,2.93609
0.2960210526315789,2.7670887,0.28559999999999997,2.8385177
0.2988631578947369,2.7442572,0.2328,3.1517937
0.3022736842105263,2.7281978,0.27,2.895438
0.3066736842105264,2.7036343,0.2732,2.9121282
0.31033684210526313,2.6836665,0.29839999999999994,2.734838
0.3150315789473684,2.6603324,0.3,2.738361
0.31955789473684215,2.637686,0.2852,2.8484998
0.3255157894736842,2.6263819,0.3204,2.6716087
0.32656842105263156,2.6067963,0.2924,2.7899745
0.3333052631578947,2.5847397,0.318,2.664372
0.33814736842105264,2.5586154,0.27240000000000003,2.9788928
0.3387578947368421,2.5488245,0.262,3.0138493
0.34387368421052633,2.5304487,0.3116,2.7266247
0.3438736842105263,2.5168009,0.3384,2.555226
0.34932631578947365,2.500209,0.3176,2.710923
0.35258947368421056,2.480666,0.2816,2.8683133
0.35642105263157897,2.4585707,0.3204,2.6918786
0.35749473684210525,2.45076,0.2812,2.880396
0.3630947368421053,2.43111,0.3492,2.552744
0.36309473684210525,2.4279213,0.3236,2.6085567
0.3688842105263158,2.4156287,0.3236,2.6364532
0.3697263157894737,2.3953211,0.32559999999999995,2.6685379
0.3741684210526316,2.37899,0.31720000000000004,2.6673958
0.37648421052631575,2.366198,0.3495999999999999,2.5215805
0.3791157894736842,2.3626466,0.3604,2.5086188
0.38056842105263156,2.3460846,0.3064,2.7428613
0.3847999999999999,2.329528,0.3196,2.694399
0.38808421052631575,2.3225691,0.36640000000000006,2.4461637
0.39039999999999997,2.3051655,0.36199999999999993,2.442288
0.3939157894736842,2.298861,0.35840000000000005,2.5055838
0.39261052631578947,2.2904458,0.3664,2.4709666
0.3972421052631579,2.2743173,0.3652,2.4348202
0.3972421052631579,2.2676582,0.37239999999999995,2.4161093
0.4004210526315789,2.253984,0.37440000000000007,2.3760095
0.4027578947368421,2.2455552,0.33279999999999993,2.5631542
0.4045263157894736,2.2363255,0.36560000000000004,2.4304292
0.4068,2.2239554,0.3791999999999999,2.3906837
0.40719999999999995,2.2250793,0.36599999999999994,2.396603
0.40789473684210525,2.2127166,0.3712,2.4161294
0.41187368421052634,2.2076008,0.39199999999999996,2.3476033
0.4109052631578947,2.1974146,0.358,2.4858055
0.41227368421052635,2.1898725,0.376,2.386264
0.41962105263157895,2.1772888,0.38280000000000003,2.3808608
0.4212,2.1680918,0.3824,2.3460205
0.42155789473684213,2.1641958,0.3772,2.3939776
0.42326315789473684,2.162743,0.3807999999999999,2.3290758
0.424378947368421,2.1528049,0.38439999999999996,2.3350184
0.42406315789473686,2.1528544,0.39399999999999996,2.3041675
0.4271578947368421,2.1372943,0.396,2.319891
0.42981052631578953,2.136869,0.396,2.320991
0.42738947368421054,2.1374097,0.39440000000000003,2.3084383
0.43155789473684214,2.131403,0.39760000000000006,2.2939663
0.4303157894736842,2.1193147,0.39720000000000005,2.3116202
0.4294105263157895,2.1231546,0.38880000000000003,2.3161309
0.43132631578947367,2.1125028,0.4,2.2991517
0.4335578947368421,2.1140046,0.4016,2.287947
0.43296842105263156,2.1121373,0.3972,2.303019
0.4348421052631579,2.1003525,0.3936,2.2939894
0.4358947368421053,2.104397,0.40240000000000004,2.2910426
0.43600000000000005,2.1021237,0.39759999999999995,2.2809343
0.4368,2.1012053,0.39799999999999996,2.2791026
0.4365684210526316,2.0936456,0.4024000000000001,2.2836518
0.4383368421052632,2.0950108,0.39959999999999996,2.2818747
0.4381894736842105,2.09845,0.3968,2.2891824
0.44151578947368425,2.0939555,0.39840000000000003,2.2794187
0.43621052631578944,2.0970426,0.39720000000000005,2.2793863
0.43698947368421054,2.0918977,0.3992,2.2838697
0.4382526315789474,2.0887861,0.398,2.2812674
0.4372421052631579,2.0905619,0.39799999999999996,2.2798605
