train_acc,train_loss,val_acc,val_loss
0.04305263157894738,4.2116027,0.056799999999999996,4.2737174
0.08749473684210526,3.8760157,0.11199999999999999,3.761298
0.14425263157894738,3.5573802,0.1456,3.4597003
0.1996,3.2541313,0.21720000000000003,3.1250455
0.25675789473684213,2.9368134,0.23279999999999998,3.1787734
0.30608421052631585,2.6901844,0.3012,2.7020097
0.34075789473684215,2.5043912,0.3356,2.6049476
0.37164210526315783,2.3465734,0.36399999999999993,2.481661
0.40199999999999997,2.2268128,0.3804,2.3650522
0.423621052631579,2.1237767,0.37639999999999996,2.3262188
0.4457052631578947,2.0281596,0.3888,2.3879604
0.4634105263157895,1.9508743,0.42479999999999996,2.1620138
0.47858947368421056,1.8908901,0.4264,2.1658082
0.4940210526315789,1.8199774,0.4367999999999999,2.0534263
0.5033263157894737,1.7759676,0.45,2.0905116
0.5178947368421053,1.7252141,0.4572,2.060645
0.5249684210526316,1.6865567,0.4904,1.9260223
0.5382105263157895,1.63705,0.4675999999999999,2.0385175
0.5462526315789473,1.6006967,0.5032,1.8393822
0.5532210526315791,1.5635662,0.4924,1.9174287
0.5633684210526316,1.5302153,0.5084,1.8203431
0.5733052631578947,1.4925672,0.4952,1.8961602
0.5801473684210527,1.4599574,0.5332000000000001,1.7400764
0.583978947368421,1.4422163,0.5108,1.7998773
0.5929894736842105,1.407206,0.5296,1.7574075
0.5995578947368421,1.3805132,0.5316,1.7468469
0.6049052631578947,1.3581506,0.524,1.7351416
0.6136421052631579,1.3296822,0.5463999999999999,1.7000427
0.6188842105263157,1.3009467,0.5347999999999999,1.8219614
0.622042105263158,1.2878889,0.5384,1.694508
0.6313052631578947,1.2574536,0.5479999999999999,1.7024623
0.6341052631578947,1.2442279,0.5556,1.6746545
0.6394315789473685,1.2191726,0.5508,1.6621771
0.6444,1.1987557,0.552,1.6941707
0.6499368421052631,1.1818045,0.5616,1.6310571
0.6561263157894737,1.1511117,0.5644,1.6504174
0.6618526315789474,1.142901,0.5604,1.6665105
0.6667157894736844,1.125105,0.5756,1.5615506
0.6695789473684209,1.1097541,0.568,1.5896269
0.6747157894736843,1.0884049,0.5783999999999999,1.581794
0.6779578947368421,1.0770717,0.5711999999999999,1.6059921
0.6843789473684211,1.0543721,0.5688,1.6960399
0.6831368421052632,1.0470996,0.5836,1.6236714
0.6911157894736842,1.0195653,0.5776,1.5945754
0.6966736842105262,1.0068517,0.5868000000000001,1.6302214
0.7008421052631578,0.9891388,0.5711999999999999,1.735513
0.7071368421052632,0.96943194,0.5648000000000001,1.6701939
0.7104631578947368,0.95943147,0.58,1.5857298
0.7111999999999999,0.94438046,0.5908,1.6244636
0.7162736842105264,0.93297327,0.5876,1.6292558
0.7217894736842105,0.9157814,0.5863999999999999,1.6801116
0.7218526315789474,0.9058127,0.5908000000000001,1.6854516
0.7261473684210527,0.8969134,0.5932,1.6237718
0.7328842105263158,0.8685884,0.5895999999999999,1.6244961
0.7353263157894736,0.8627138,0.5876,1.7210143
0.7374105263157894,0.8504278,0.5888,1.651278
0.7412,0.834264,0.5968,1.6602166
0.7440210526315789,0.82191557,0.5871999999999999,1.6436709
0.749578947368421,0.8115019,0.5952,1.6482413
0.7546315789473685,0.7933351,0.5948,1.6901823
0.7562736842105263,0.7885074,0.5948,1.661833
0.760421052631579,0.76793563,0.5944,1.6729219
0.7628842105263158,0.7619073,0.6004,1.7232922
0.7670105263157896,0.7472127,0.5964,1.6846129
0.769157894736842,0.7390101,0.5968,1.7177222
0.7741263157894738,0.7238268,0.5988,1.7411729
0.7782105263157896,0.7111048,0.606,1.7229109
0.7786526315789474,0.70082194,0.6028,1.7153298
0.782757894736842,0.68898547,0.6083999999999999,1.7278076
0.784842105263158,0.68106353,0.602,1.7295874
0.7883157894736843,0.6747025,0.602,1.7387328
0.7914315789473685,0.6629644,0.5995999999999999,1.7353542
0.7918526315789474,0.65583986,0.6004,1.7415991
0.7974526315789474,0.641064,0.594,1.7846662
0.7997263157894737,0.6363153,0.6004,1.7298667
0.7997263157894737,0.6326819,0.5943999999999999,1.7410293
0.8060842105263158,0.61953616,0.6012,1.7775509
0.8054105263157895,0.6111283,0.6088,1.7610812
0.8079157894736841,0.6055676,0.6012,1.7873709
0.8094315789473685,0.598241,0.5972,1.7922843
0.8112631578947369,0.59173876,0.6136,1.7999629
0.8135157894736842,0.5892507,0.6036,1.8031197
0.8147578947368421,0.5831242,0.5952,1.8037761
0.8167578947368421,0.57456726,0.5995999999999999,1.8117443
0.818757894736842,0.56594247,0.6072,1.8154013
0.820821052631579,0.5633247,0.6052,1.81267
0.8205263157894737,0.5627408,0.6079999999999999,1.8269888
0.8218315789473685,0.557937,0.6040000000000001,1.8217813
0.8248842105263159,0.5496754,0.6043999999999999,1.83528
0.8247578947368421,0.54870737,0.602,1.820038
0.823978947368421,0.5467718,0.6015999999999999,1.8206064
0.8255157894736842,0.5434273,0.6036,1.8292723
0.8295157894736842,0.54019314,0.6007999999999999,1.8438954
0.8262947368421053,0.5399775,0.6036,1.8244617
0.8283578947368421,0.53807306,0.6004,1.8368773
0.8298947368421054,0.53442293,0.6028,1.8306464
0.8275789473684211,0.53786415,0.6012,1.8388529
0.8311368421052632,0.52708286,0.6008,1.8413384
0.8310315789473685,0.5285937,0.5992000000000001,1.8508499
0.8313684210526316,0.5313495,0.6032,1.8404311
